category,precision,recall,f1-score,support
910,0.1011235955056179,0.1294964028776978,0.113564668769716,139.0
911,0.3025,0.5330396475770925,0.3859649122807018,227.0
912,0.0666666666666666,0.1454545454545454,0.0914285714285714,55.0
913,0.4307692307692308,0.2718446601941747,0.3333333333333333,103.0
914,0.3211678832116788,0.3034482758620689,0.3120567375886525,145.0
915,0.75625,0.7806451612903226,0.7682539682539682,155.0
916,0.28,0.0564516129032258,0.0939597315436241,124.0
917,0.2054380664652568,0.576271186440678,0.3028953229398664,236.0
918,0.28,0.0636363636363636,0.1037037037037037,110.0
919,0.2727272727272727,0.0159574468085106,0.0301507537688442,188.0
920,0.282051282051282,0.0814814814814814,0.1264367816091954,135.0
921,0.5,0.05,0.0909090909090909,20.0
922,0.3823529411764705,0.2085561497326203,0.2698961937716263,187.0
923,0.7873563218390804,0.6088888888888889,0.68671679197995,225.0
924,0.4021739130434782,0.5606060606060606,0.4683544303797468,132.0
925,0.7874015748031497,0.4081632653061224,0.5376344086021506,245.0
926,0.8,0.0526315789473684,0.0987654320987654,76.0
927,0.7058823529411765,0.0863309352517985,0.1538461538461538,139.0
928,0.3055555555555556,0.2444444444444444,0.2716049382716049,135.0
929,0.5434782608695652,0.3472222222222222,0.423728813559322,144.0
930,0.4923076923076923,0.1893491124260355,0.2735042735042735,169.0
931,0.1161290322580645,0.2093023255813953,0.1493775933609958,86.0
932,0.4347826086956521,0.091743119266055,0.1515151515151515,109.0
933,0.3413173652694611,0.3454545454545454,0.3433734939759036,165.0
934,0.2837837837837837,0.1544117647058823,0.2,136.0
935,0.1517241379310344,0.2222222222222222,0.180327868852459,99.0
936,0.1538461538461538,0.391304347826087,0.2208588957055214,184.0
937,0.4833333333333333,0.4578947368421052,0.4702702702702703,190.0
938,0.4074074074074074,0.1122448979591836,0.176,98.0
939,0.4285714285714285,0.0410958904109589,0.075,73.0
940,0.5238095238095238,0.6368421052631579,0.5748218527315915,190.0
941,0.3142857142857143,0.1157894736842105,0.1692307692307692,95.0
942,0.0421052631578947,0.054054054054054,0.0473372781065088,74.0
943,0.4588235294117647,0.3786407766990291,0.4148936170212766,206.0
944,0.4545454545454545,0.6686046511627907,0.5411764705882354,172.0
945,0.1333333333333333,0.1590909090909091,0.1450777202072538,88.0
946,0.573394495412844,0.5341880341880342,0.5530973451327434,234.0
947,0.3333333333333333,0.05,0.0869565217391304,60.0
948,0.4444444444444444,0.0677966101694915,0.1176470588235294,118.0
949,0.3787878787878788,0.2358490566037736,0.2906976744186046,106.0
950,0.6194690265486725,0.3825136612021858,0.4729729729729729,183.0
951,0.5073170731707317,0.6624203821656051,0.574585635359116,157.0
952,0.1,0.0129870129870129,0.0229885057471264,77.0
953,0.3666666666666666,0.0916666666666666,0.1466666666666666,120.0
954,0.3448275862068966,0.131578947368421,0.1904761904761905,76.0
955,0.0821917808219178,0.24,0.1224489795918367,50.0
956,0.3866666666666666,0.5878378378378378,0.4664879356568364,148.0
957,0.3333333333333333,0.0517241379310344,0.0895522388059701,58.0
958,0.4552238805970149,0.3885350318471338,0.4192439862542955,157.0
959,0.1724137931034483,0.1463414634146341,0.1583113456464379,205.0
960,0.3,0.0382165605095541,0.0677966101694915,157.0
961,0.3043478260869565,0.0503597122302158,0.0864197530864197,139.0
962,0.5106382978723404,0.3902439024390244,0.4423963133640553,123.0
963,0.2283464566929134,0.125,0.1615598885793872,232.0
964,0.5625,0.5963855421686747,0.5789473684210528,166.0
965,0.6626506024096386,0.2052238805970149,0.3133903133903134,268.0
966,0.2666666666666666,0.0317460317460317,0.0567375886524822,126.0
967,0.5714285714285714,0.0396039603960396,0.074074074074074,101.0
968,0.2894736842105263,0.1341463414634146,0.1833333333333333,82.0
969,0.4468085106382978,0.3,0.358974358974359,140.0
970,0.25,0.024390243902439,0.0444444444444444,82.0
971,0.1481481481481481,0.0754716981132075,0.1,53.0
972,0.4444444444444444,0.0618556701030927,0.1085972850678733,194.0
973,0.5681818181818182,0.2525252525252525,0.3496503496503497,297.0
974,0.4117647058823529,0.0324074074074074,0.0600858369098712,216.0
975,0.1839080459770115,0.1269841269841269,0.1502347417840375,126.0
976,0.4269662921348314,0.4550898203592814,0.4405797101449275,167.0
977,0.3703703703703703,0.1219512195121951,0.18348623853211,82.0
978,0.2292993630573248,0.4161849710982659,0.295687885010267,173.0
979,0.1866028708133971,0.3046875,0.2314540059347181,128.0
980,0.036036036036036,0.1052631578947368,0.0536912751677852,38.0
981,0.5,0.0933333333333333,0.1573033707865168,75.0
982,0.0,0.0,0.0,62.0
983,0.3396226415094339,0.1463414634146341,0.2045454545454545,123.0
984,0.3262548262548262,0.7253218884120172,0.4500665778961386,233.0
985,0.5277777777777778,0.1283783783783783,0.2065217391304347,148.0
986,0.3333333333333333,0.0363636363636363,0.0655737704918032,55.0
987,0.2105263157894736,0.0454545454545454,0.0747663551401869,88.0
988,0.4545454545454545,0.03125,0.0584795321637426,160.0
989,0.1912568306010929,0.217391304347826,0.2034883720930232,161.0
990,0.574468085106383,0.6428571428571429,0.6067415730337079,210.0
991,0.4,0.1136363636363636,0.1769911504424778,88.0
992,0.5,0.0384615384615384,0.0714285714285714,52.0
993,0.4347826086956521,0.078125,0.1324503311258278,128.0
994,0.2365591397849462,0.1392405063291139,0.1752988047808765,158.0
995,0.3734939759036144,0.1573604060913705,0.2214285714285714,197.0
996,0.6796116504854369,0.358974358974359,0.4697986577181208,195.0
997,0.4382022471910112,0.3070866141732283,0.3611111111111111,127.0
998,0.4172185430463576,0.3795180722891566,0.3974763406940064,166.0
999,0.4939024390243902,0.4263157894736842,0.4576271186440678,190.0
1000,0.4965986394557823,0.3067226890756303,0.3792207792207793,238.0
1001,0.646551724137931,0.2403846153846154,0.3504672897196261,312.0
1002,0.047951176983435,0.2226720647773279,0.078909612625538,247.0
1003,0.3076923076923077,0.056338028169014,0.0952380952380952,71.0
1004,0.3636363636363636,0.0579710144927536,0.1,69.0
1005,0.2138364779874214,0.1827956989247312,0.1971014492753623,186.0
1006,0.2,0.0201342281879194,0.0365853658536585,149.0
1007,0.0,0.0,0.0,234.0
1008,0.0909090909090909,0.04,0.0555555555555555,50.0
1009,0.4242424242424242,0.1176470588235294,0.1842105263157895,119.0
1010,0.3,0.1153846153846153,0.1666666666666666,52.0
1011,0.6190476190476191,0.1625,0.2574257425742574,80.0
1012,0.5251396648044693,0.6762589928057554,0.5911949685534591,139.0
1013,0.0,0.0,0.0,67.0
1014,0.4658119658119658,0.615819209039548,0.5304136253041363,177.0
1015,0.0833333333333333,0.0363636363636363,0.050632911392405,55.0
1016,0.2808988764044944,0.1269035532994923,0.1748251748251748,197.0
1017,0.3846153846153846,0.0316455696202531,0.0584795321637427,158.0
1018,0.3448275862068966,0.5161290322580645,0.41343669250646,155.0
1019,0.5714285714285714,0.0273972602739726,0.0522875816993464,292.0
1020,0.375,0.036144578313253,0.0659340659340659,83.0
1021,0.4736842105263157,0.0461538461538461,0.0841121495327102,195.0
1022,0.2972972972972973,0.1375,0.188034188034188,80.0
1023,0.1801801801801801,0.1111111111111111,0.1374570446735395,180.0
1024,0.0909090909090909,0.005181347150259,0.0098039215686274,193.0
1025,0.325,0.3170731707317073,0.3209876543209877,164.0
1026,0.4067796610169492,0.2807017543859649,0.3321799307958477,171.0
1027,1.0,0.0048076923076923,0.0095693779904306,208.0
1028,0.1952662721893491,0.2704918032786885,0.2268041237113402,122.0
1029,0.3432835820895522,0.0864661654135338,0.1381381381381381,266.0
1030,0.3,0.0483870967741935,0.0833333333333333,62.0
1031,0.375,0.1079136690647482,0.1675977653631284,139.0
1032,0.325,0.0738636363636363,0.1203703703703703,176.0
1033,0.3417721518987341,0.3661016949152542,0.3535188216039279,295.0
1034,0.5,0.0119047619047619,0.0232558139534883,84.0
1035,0.3023255813953488,0.0921985815602836,0.1413043478260869,141.0
1036,0.4166666666666667,0.1052631578947368,0.1680672268907563,95.0
1037,0.2307692307692307,0.05,0.0821917808219178,120.0
1038,0.3333333333333333,0.0350877192982456,0.0634920634920634,57.0
1039,0.1123595505617977,0.0671140939597315,0.0840336134453781,149.0
1040,0.3125,0.0847457627118644,0.1333333333333333,59.0
1041,0.3716216216216216,0.2254098360655737,0.2806122448979591,244.0
1042,0.1379310344827586,0.0727272727272727,0.0952380952380952,55.0
1043,0.2,0.0666666666666666,0.1,60.0
1044,0.460431654676259,0.2655601659751037,0.3368421052631579,241.0
1045,0.4215686274509804,0.2205128205128205,0.2895622895622896,195.0
1046,0.4626865671641791,0.1152416356877323,0.1845238095238095,269.0
1047,0.2470588235294117,0.4012738853503185,0.3058252427184466,157.0
1048,0.0588235294117647,0.0833333333333333,0.0689655172413793,48.0
1049,0.5466666666666666,0.1924882629107981,0.2847222222222222,213.0
1050,0.0971428571428571,0.1133333333333333,0.1046153846153846,150.0
1051,0.2137404580152671,0.2014388489208633,0.2074074074074073,139.0
1052,0.3636363636363636,0.0421052631578947,0.0754716981132075,95.0
1053,0.4464285714285714,0.2155172413793103,0.2906976744186046,116.0
1054,0.2592592592592592,0.0608695652173913,0.0985915492957746,115.0
1055,0.4701492537313433,0.3405405405405405,0.3949843260188088,185.0
1056,0.1561181434599156,0.2661870503597122,0.1968085106382978,139.0
1057,0.3834586466165413,0.5930232558139535,0.4657534246575342,86.0
1058,0.4,0.018018018018018,0.0344827586206896,111.0
1059,0.8,0.0380952380952381,0.0727272727272727,105.0
1060,0.3294797687861271,0.285,0.3056300268096514,200.0
1061,0.3384615384615385,0.1571428571428571,0.2146341463414634,140.0
1062,0.3050847457627119,0.3576158940397351,0.3292682926829268,151.0
1063,0.6666666666666666,0.2577777777777778,0.3717948717948718,225.0
1064,0.2983425414364641,0.5118483412322274,0.3769633507853403,211.0
1065,0.25,0.0289855072463768,0.0519480519480519,69.0
1066,0.3181818181818182,0.1944444444444444,0.2413793103448276,72.0
1067,1.0,0.0393700787401574,0.0757575757575757,127.0
1068,0.1059602649006622,0.073394495412844,0.0867208672086721,218.0
1069,0.4666666666666667,0.1,0.1647058823529412,70.0
1070,0.25,0.009009009009009,0.017391304347826,111.0
1071,0.0975609756097561,0.0493827160493827,0.0655737704918032,81.0
1072,0.1055555555555555,0.1158536585365853,0.1104651162790697,164.0
1073,0.25,0.0198019801980198,0.036697247706422,101.0
1074,0.1551724137931034,0.3,0.2045454545454545,60.0
1075,0.1065989847715736,0.109375,0.1079691516709511,192.0
1076,0.3333333333333333,0.040650406504065,0.072463768115942,123.0
1077,0.75,0.0769230769230769,0.1395348837209302,78.0
1078,0.5714285714285714,0.1176470588235294,0.1951219512195122,34.0
1079,1.0,0.0158730158730158,0.03125,63.0
1080,0.2727272727272727,0.0867052023121387,0.131578947368421,173.0
1081,0.125,0.0059523809523809,0.0113636363636363,168.0
1082,0.2131147540983606,0.0977443609022556,0.134020618556701,133.0
1083,0.3333333333333333,0.0909090909090909,0.1428571428571428,132.0
1084,0.0744680851063829,0.0843373493975903,0.0790960451977401,83.0
1085,0.0509915014164305,0.1132075471698113,0.0703125,159.0
1086,0.241860465116279,0.2765957446808511,0.2580645161290322,188.0
1087,0.2544802867383512,0.4355828220858895,0.3212669683257919,163.0
1088,0.1783783783783784,0.2171052631578947,0.1958456973293768,152.0
1089,0.2280701754385964,0.0663265306122449,0.1027667984189723,196.0
1090,0.3529411764705882,0.0483870967741935,0.0851063829787234,248.0
1091,0.4307304785894206,0.6286764705882353,0.5112107623318386,272.0
1092,0.0311688311688311,0.1111111111111111,0.0486815415821501,108.0
1093,1.0,0.0103092783505154,0.0204081632653061,97.0
1094,0.2083333333333333,0.1834862385321101,0.1951219512195122,109.0
1095,0.375,0.0352941176470588,0.064516129032258,85.0
1096,0.3448275862068966,0.2777777777777778,0.3076923076923077,72.0
1097,0.6101694915254238,0.2891566265060241,0.3923705722070845,249.0
1098,0.2857142857142857,0.0629921259842519,0.1032258064516129,127.0
1099,0.0,0.0,0.0,57.0
1100,0.3333333333333333,0.0075757575757575,0.0148148148148148,132.0
1101,0.2416666666666666,0.232,0.236734693877551,125.0
1102,1.0,0.0344827586206896,0.0666666666666666,58.0
1103,0.7536231884057971,0.6265060240963856,0.6842105263157895,166.0
1104,0.303886925795053,0.5308641975308642,0.3865168539325842,162.0
1106,0.2424242424242424,0.1290322580645161,0.1684210526315789,62.0
1107,0.5119047619047619,0.5029239766081871,0.5073746312684365,171.0
1108,0.2,0.0087719298245614,0.0168067226890756,228.0
1109,0.4098360655737705,0.3205128205128205,0.3597122302158274,234.0
1110,0.5671140939597316,0.5382165605095541,0.5522875816993463,314.0
1111,0.1578947368421052,0.0283018867924528,0.048,106.0
1112,0.525,0.0889830508474576,0.1521739130434782,236.0
1113,0.325,0.4795081967213114,0.3874172185430464,244.0
1115,0.2413793103448276,0.0642201834862385,0.1014492753623188,218.0
1116,0.2352941176470588,0.0963855421686747,0.1367521367521367,83.0
1117,0.2608695652173913,0.0666666666666666,0.1061946902654867,90.0
1118,1.0,0.0057803468208092,0.0114942528735632,173.0
1119,0.1116071428571428,0.0968992248062015,0.1037344398340249,258.0
1120,0.4411764705882353,0.0974025974025974,0.1595744680851064,154.0
1121,0.1875,0.1698113207547169,0.1782178217821782,53.0
1122,0.1962025316455696,0.3875,0.2605042016806723,160.0
1123,0.4285714285714285,0.048780487804878,0.0875912408759124,123.0
1124,0.175,0.0992907801418439,0.1266968325791855,141.0
1125,0.167032967032967,0.5314685314685315,0.2541806020066889,143.0
1126,0.6402116402116402,0.4959016393442623,0.558891454965358,244.0
1127,0.3053892215568862,0.2151898734177215,0.2524752475247525,237.0
1128,0.5625,0.2903225806451613,0.3829787234042554,217.0
1129,0.0981432360742705,0.1541666666666666,0.119935170178282,240.0
1130,0.2,0.0125,0.0235294117647058,160.0
1131,0.0303030303030303,0.0101351351351351,0.0151898734177215,296.0
1132,0.3888888888888889,0.48,0.4296675191815857,175.0
1133,0.5454545454545454,0.0638297872340425,0.1142857142857142,94.0
1134,0.293103448275862,0.1328125,0.1827956989247312,128.0
1135,0.2352941176470588,0.0404040404040404,0.0689655172413793,99.0
1136,0.4090909090909091,0.0743801652892562,0.1258741258741259,121.0
1137,0.4032258064516129,0.5067567567567568,0.4491017964071856,148.0
1138,0.2692307692307692,0.0284552845528455,0.0514705882352941,246.0
1139,0.6666666666666666,0.0262008733624454,0.0504201680672268,229.0
1140,0.0520833333333333,0.0393700787401574,0.0448430493273542,127.0
1141,0.5,0.0454545454545454,0.0833333333333333,88.0
1142,0.2340425531914893,0.2222222222222222,0.2279792746113989,198.0
1143,0.5,0.0392156862745098,0.0727272727272727,102.0
1144,0.7530864197530864,0.6777777777777778,0.7134502923976608,270.0
1145,0.4166666666666667,0.0555555555555555,0.0980392156862745,90.0
1146,0.5420560747663551,0.2510822510822511,0.3431952662721893,231.0
1147,0.3571428571428571,0.0961538461538461,0.1515151515151515,104.0
1148,0.1645021645021645,0.2275449101796407,0.1909547738693467,167.0
1149,0.2362459546925566,0.5887096774193549,0.3371824480369515,248.0
1150,0.2,0.014388489208633,0.0268456375838926,139.0
1151,0.4626865671641791,0.3069306930693069,0.369047619047619,202.0
1152,0.5555555555555556,0.0229357798165137,0.0440528634361233,218.0
1153,0.0130624092888243,0.0604026845637583,0.0214797136038186,149.0
1154,0.5789473684210527,0.0990990990990991,0.1692307692307692,111.0
1155,0.6578947368421053,0.3355704697986577,0.4444444444444445,149.0
1156,0.5714285714285714,0.0470588235294117,0.0869565217391304,85.0
1157,0.204225352112676,0.5370370370370371,0.2959183673469387,162.0
1158,0.75,0.3604651162790697,0.4869109947643978,258.0
1159,0.3333333333333333,0.0393258426966292,0.0703517587939698,178.0
1160,0.3859649122807017,0.1,0.1588447653429603,220.0
1161,0.445859872611465,0.4022988505747126,0.4229607250755287,174.0
1162,0.425531914893617,0.144927536231884,0.2162162162162162,138.0
1163,0.246684350132626,0.543859649122807,0.3394160583941605,171.0
1164,0.8738738738738738,0.5672514619883041,0.6879432624113474,171.0
1165,0.2007797270955165,0.6094674556213018,0.3020527859237537,169.0
1166,0.1666666666666666,0.02,0.0357142857142857,50.0
1167,0.0769230769230769,0.0476190476190476,0.0588235294117647,21.0
1168,0.625,0.09009009009009,0.1574803149606299,111.0
1169,0.7630331753554502,0.5457627118644067,0.6363636363636362,295.0
1170,0.3176470588235294,0.16875,0.2204081632653061,160.0
1171,0.5,0.0172413793103448,0.0333333333333333,58.0
1172,1.0,0.054054054054054,0.1025641025641025,74.0
1173,0.4201680672268907,0.2631578947368421,0.3236245954692556,190.0
1174,0.3859649122807017,0.158273381294964,0.2244897959183673,139.0
1175,0.3908045977011494,0.1581395348837209,0.2251655629139073,215.0
1176,0.3333333333333333,0.0125523012552301,0.0241935483870967,239.0
1177,0.5833333333333334,0.0303030303030303,0.0576131687242798,231.0
1178,0.4444444444444444,0.0526315789473684,0.0941176470588235,76.0
1179,0.0483675937122128,0.2469135802469135,0.0808897876643073,162.0
1180,0.1984126984126984,0.2242152466367713,0.2105263157894736,223.0
1181,0.3333333333333333,0.032258064516129,0.0588235294117647,62.0
1183,0.2359550561797752,0.2176165803108808,0.2264150943396226,193.0
1184,0.5769230769230769,0.3456221198156682,0.4322766570605187,217.0
1185,0.1333333333333333,0.0166666666666666,0.0296296296296296,120.0
1186,0.4418604651162791,0.1583333333333333,0.2331288343558282,120.0
1187,0.0036157624038052,0.6900369003690037,0.007193829463925,271.0
1188,0.7914110429447853,0.6615384615384615,0.7206703910614525,195.0
1189,0.5,0.0441176470588235,0.0810810810810811,68.0
1190,0.5,0.1945525291828793,0.2801120448179272,257.0
1191,0.2463768115942029,0.293103448275862,0.2677165354330708,116.0
1192,0.097457627118644,0.1402439024390244,0.115,164.0
1193,0.373134328358209,0.2049180327868852,0.2645502645502645,122.0
1194,0.5,0.0172413793103448,0.0333333333333333,174.0
1195,0.6777251184834123,0.4880546075085324,0.5674603174603174,293.0
1196,0.293859649122807,0.4855072463768116,0.366120218579235,138.0
1197,0.2,0.1166666666666666,0.1473684210526316,60.0
1198,0.5,0.085201793721973,0.1455938697318007,223.0
1199,0.5,0.0416666666666666,0.0769230769230769,96.0
1200,0.3402061855670103,0.282051282051282,0.308411214953271,117.0
1201,0.0259067357512953,0.217391304347826,0.0462962962962962,23.0
1202,0.5714285714285714,0.2912621359223301,0.3858520900321543,206.0
1204,0.125,0.0131578947368421,0.0238095238095238,76.0
1205,0.3180212014134275,0.3734439834024896,0.3435114503816793,241.0
1206,0.2610619469026549,0.7283950617283951,0.3843648208469056,162.0
1207,0.2318840579710145,0.1447963800904977,0.1782729805013927,221.0
1208,0.4428571428571428,0.2296296296296296,0.3024390243902439,135.0
1209,0.1889250814332247,0.4393939393939394,0.2642369020501139,132.0
1210,0.3010204081632653,0.4682539682539682,0.3664596273291925,126.0
1211,0.1904761904761904,0.0714285714285714,0.1038961038961038,56.0
1212,0.4824120603015075,0.366412213740458,0.4164859002169197,262.0
1213,0.40625,0.1262135922330097,0.1925925925925926,103.0
1214,0.3636363636363636,0.0634920634920634,0.1081081081081081,63.0
1215,0.238095238095238,0.1013513513513513,0.1421800947867298,148.0
1216,0.4631578947368421,0.2115384615384615,0.2904290429042904,208.0
1217,0.2553191489361702,0.1333333333333333,0.1751824817518247,90.0
1218,0.7564102564102564,0.3973063973063973,0.5209713024282561,297.0
1219,0.2857142857142857,0.1212121212121212,0.1702127659574468,99.0
1220,0.4177215189873418,0.1976047904191616,0.2682926829268293,167.0
1221,0.0,0.0,0.0,45.0
1222,0.4042553191489361,0.1366906474820144,0.2043010752688172,139.0
1223,0.2366412213740458,0.3387978142076502,0.2786516853932584,183.0
1224,0.1,0.015625,0.027027027027027,64.0
1225,0.7547169811320755,0.6060606060606061,0.6722689075630252,66.0
1226,0.43125,0.3484848484848485,0.3854748603351955,198.0
1227,0.3246753246753247,0.4629629629629629,0.381679389312977,162.0
1228,0.3766233766233766,0.2566371681415929,0.3052631578947369,113.0
1229,0.0714285714285714,0.048780487804878,0.0579710144927536,82.0
1230,0.2983425414364641,0.226890756302521,0.2577565632458234,238.0
1231,0.3515981735159817,0.3221757322175732,0.3362445414847161,239.0
1232,0.25,0.037037037037037,0.064516129032258,81.0
1233,1.0,0.0108695652173913,0.021505376344086,92.0
1234,0.0526315789473684,0.0454545454545454,0.048780487804878,132.0
1235,0.1408450704225352,0.15625,0.1481481481481481,64.0
1236,0.0863309352517985,0.1016949152542373,0.0933852140077821,118.0
1237,0.362962962962963,0.4414414414414414,0.3983739837398374,111.0
1238,0.7142857142857143,0.0806451612903225,0.144927536231884,62.0
1239,0.3076923076923077,0.0821917808219178,0.1297297297297297,146.0
1240,0.4406779661016949,0.2241379310344827,0.2971428571428571,116.0
1241,0.3333333333333333,0.0287769784172661,0.0529801324503311,139.0
1242,0.625,0.0518134715025906,0.0956937799043062,193.0
1243,0.3421052631578947,0.1575757575757575,0.2157676348547718,165.0
1244,0.1274509803921568,0.1111111111111111,0.1187214611872146,117.0
1245,0.847953216374269,0.5731225296442688,0.6839622641509435,253.0
1246,0.2413793103448276,0.0933333333333333,0.1346153846153846,75.0
1247,0.4444444444444444,0.0567375886524822,0.10062893081761,141.0
1248,0.3043478260869565,0.0486111111111111,0.0838323353293413,144.0
1249,0.3783783783783784,0.1176470588235294,0.1794871794871795,238.0
1250,0.446215139442231,0.5773195876288659,0.5033707865168539,194.0
1252,0.3333333333333333,0.0925925925925925,0.144927536231884,54.0
1253,0.2901234567901234,0.4895833333333333,0.3643410852713178,192.0
1254,0.1875,0.0742574257425742,0.1063829787234042,202.0
1255,0.1564245810055866,0.2641509433962264,0.1964912280701754,106.0
1256,0.369047619047619,0.1751412429378531,0.2375478927203065,177.0
1257,0.2056737588652482,0.1959459459459459,0.2006920415224913,148.0
1258,0.2857142857142857,0.0517241379310344,0.0875912408759124,116.0
1259,0.3703703703703703,0.1388888888888889,0.202020202020202,216.0
1260,0.5,0.0425531914893617,0.0784313725490196,47.0
1261,0.6911764705882353,0.6844660194174758,0.6878048780487804,206.0
1262,0.0632411067193675,0.1052631578947368,0.0790123456790123,152.0
1263,0.0,0.0,0.0,91.0
1264,0.45,0.108433734939759,0.174757281553398,83.0
1265,0.2544378698224852,0.2559523809523809,0.255192878338279,168.0
1266,0.1666666666666666,0.0084033613445378,0.016,119.0
1267,0.4743589743589743,0.23125,0.3109243697478991,160.0
1268,0.7784810126582279,0.467680608365019,0.5843230403800475,263.0
1269,0.5172413793103449,0.1442307692307692,0.225563909774436,104.0
1270,0.2604166666666667,0.1388888888888889,0.181159420289855,180.0
1271,0.4166666666666667,0.0423728813559322,0.0769230769230769,118.0
1272,0.2842105263157894,0.1443850267379679,0.1914893617021276,187.0
1273,0.6,0.0508474576271186,0.09375,59.0
1274,0.3696682464454976,0.639344262295082,0.4684684684684684,122.0
1275,0.6666666666666666,0.0337078651685393,0.0641711229946524,178.0
1276,0.1842105263157894,0.056910569105691,0.0869565217391304,123.0
1277,0.2954545454545454,0.1111111111111111,0.1614906832298136,234.0
1278,0.4338235294117647,0.3025641025641025,0.3564954682779456,195.0
1279,0.1363636363636363,0.044776119402985,0.0674157303370786,67.0
1280,0.0620155038759689,0.0473372781065088,0.0536912751677852,169.0
1281,0.375,0.0535714285714285,0.09375,56.0
1282,0.1851851851851851,0.0490196078431372,0.0775193798449612,102.0
1283,0.3801652892561983,0.2200956937799043,0.2787878787878788,209.0
1284,0.5,0.031578947368421,0.0594059405940594,95.0
1285,0.4615384615384615,0.0821917808219178,0.1395348837209302,73.0
1286,0.3306772908366533,0.5724137931034483,0.4191919191919192,145.0
1287,0.1575846833578792,0.5376884422110553,0.2437357630979498,199.0
1288,0.1575342465753424,0.2395833333333333,0.1900826446280991,96.0
1289,0.3333333333333333,0.0476190476190476,0.0833333333333333,63.0
1290,0.6190476190476191,0.0680628272251308,0.1226415094339622,191.0
1291,0.5581395348837209,0.105726872246696,0.1777777777777777,227.0
1292,0.5833333333333334,0.0564516129032258,0.1029411764705882,124.0
1293,0.12,0.1666666666666666,0.1395348837209302,90.0
1294,0.0,0.0,0.0,64.0
1295,0.4166666666666667,0.0602409638554216,0.1052631578947368,83.0
1296,0.3333333333333333,0.1285714285714285,0.1855670103092783,140.0
1297,0.5416666666666666,0.1904761904761904,0.2818428184281842,273.0
1298,0.8333333333333334,0.0213675213675213,0.0416666666666666,234.0
1299,0.5849056603773585,0.1573604060913705,0.2479999999999999,197.0
1300,0.4948453608247423,0.2608695652173913,0.3416370106761565,184.0
1301,0.2857142857142857,0.0421052631578947,0.073394495412844,95.0
1302,0.6428571428571429,0.18,0.2812499999999999,50.0
1303,0.3809523809523809,0.1441441441441441,0.2091503267973856,111.0
1304,0.75,0.0333333333333333,0.0638297872340425,90.0
1305,0.3548387096774194,0.1571428571428571,0.2178217821782178,140.0
1306,0.3399433427762039,0.4528301886792453,0.3883495145631068,265.0
1307,0.7701863354037267,0.5020242914979757,0.6078431372549019,247.0
1308,0.5510835913312694,0.5933333333333334,0.5714285714285714,300.0
1310,0.1468926553672316,0.1078838174273859,0.124401913875598,241.0
1311,0.4375,0.0614035087719298,0.1076923076923077,114.0
1312,0.087890625,0.5113636363636364,0.15,88.0
1313,0.2933333333333333,0.0842911877394636,0.1309523809523809,261.0
1314,0.1153846153846153,0.0114503816793893,0.0208333333333333,262.0
1315,0.3436293436293436,0.5894039735099338,0.4341463414634146,151.0
1316,0.4444444444444444,0.2162162162162162,0.2909090909090909,111.0
1317,0.1851851851851851,0.1578947368421052,0.1704545454545454,95.0
1318,0.5,0.0378378378378378,0.0703517587939698,185.0
1319,0.0,0.0,0.0,164.0
1320,0.3265306122448979,0.5647058823529412,0.4137931034482758,85.0
1321,0.0,0.0,0.0,88.0
1322,0.5426829268292683,0.3869565217391304,0.4517766497461929,230.0
1323,0.2857142857142857,0.032258064516129,0.0579710144927536,62.0
1324,0.2830188679245283,0.2710843373493976,0.2769230769230769,166.0
1325,0.4954128440366973,0.2084942084942085,0.2934782608695652,259.0
1326,0.5222222222222223,0.254054054054054,0.3418181818181818,185.0
1327,0.1904761904761904,0.0186915887850467,0.0340425531914893,214.0
1328,0.1769436997319035,0.3188405797101449,0.2275862068965517,207.0
1329,0.7344827586206897,0.8098859315589354,0.7703435804701628,263.0
1330,1.0,0.0113636363636363,0.0224719101123595,88.0
1331,0.1305309734513274,0.5728155339805825,0.2126126126126126,103.0
1332,0.4482758620689655,0.1083333333333333,0.174496644295302,120.0
1333,0.6908212560386473,0.6137339055793991,0.65,233.0
1334,0.4090909090909091,0.1011235955056179,0.1621621621621621,178.0
1335,0.160919540229885,0.1443298969072164,0.1521739130434782,97.0
1336,0.1363636363636363,0.574468085106383,0.2204081632653061,47.0
1337,0.087378640776699,0.0633802816901408,0.073469387755102,142.0
1338,0.1712328767123287,0.1612903225806451,0.1661129568106312,155.0
1339,0.3333333333333333,0.0196078431372549,0.037037037037037,51.0
1340,0.2972972972972973,0.231578947368421,0.2603550295857988,95.0
1341,0.5,0.028169014084507,0.0533333333333333,71.0
1342,0.255,0.2833333333333333,0.2684210526315789,180.0
1343,0.2272727272727272,0.1838235294117647,0.2032520325203252,136.0
1344,0.36,0.2673267326732673,0.3068181818181818,202.0
1345,0.7222222222222222,0.0738636363636363,0.134020618556701,176.0
1346,0.8,0.0987654320987654,0.1758241758241758,81.0
1347,0.3981481481481481,0.2067307692307692,0.2721518987341772,208.0
1348,0.4126984126984127,0.1780821917808219,0.2488038277511962,146.0
1349,0.4444444444444444,0.0829875518672199,0.1398601398601398,241.0
1350,0.5555555555555556,0.0423728813559322,0.0787401574803149,118.0
1351,0.1476510067114094,0.1317365269461078,0.1392405063291139,167.0
1352,0.0,0.0,0.0,207.0
1353,0.1632653061224489,0.1203007518796992,0.1385281385281385,133.0
