,precision,recall,f1-score,support
446,0.7142857142857143,0.030864197530864196,0.059171597633136085,162.0
447,0.11,0.06875,0.08461538461538462,160.0
448,0.3,0.025,0.04615384615384615,120.0
449,0.3333333333333333,0.1419753086419753,0.1991341991341991,162.0
450,0.3972602739726027,0.11646586345381527,0.18012422360248448,249.0
451,0.37037037037037035,0.08333333333333333,0.1360544217687075,120.0
452,0.20238095238095238,0.22666666666666666,0.2138364779874214,75.0
453,0.0,0.0,0.0,168.0
454,0.3448275862068966,0.046948356807511735,0.08264462809917356,213.0
455,0.43478260869565216,0.09523809523809523,0.15625,105.0
456,0.3902439024390244,0.3076923076923077,0.34408602150537637,104.0
457,0.5,0.008333333333333333,0.01639344262295082,120.0
458,0.24157303370786518,0.542016806722689,0.33419689119170987,238.0
459,0.27450980392156865,0.6054054054054054,0.3777403035413153,185.0
460,0.7142857142857143,0.13636363636363635,0.22900763358778622,220.0
461,0.7142857142857143,0.05555555555555555,0.10309278350515463,90.0
462,0.23076923076923078,0.12244897959183673,0.16,98.0
463,0.5,0.05263157894736842,0.09523809523809525,76.0
464,0.288135593220339,0.12878787878787878,0.17801047120418848,132.0
465,0.3333333333333333,0.11428571428571428,0.1702127659574468,105.0
466,0.2125984251968504,0.3333333333333333,0.25961538461538464,162.0
467,0.42857142857142855,0.03125,0.05825242718446602,96.0
468,0.8258928571428571,0.592948717948718,0.6902985074626866,312.0
469,0.45,0.09090909090909091,0.15126050420168066,99.0
470,0.16666666666666666,0.018867924528301886,0.03389830508474576,106.0
471,0.1956521739130435,0.15,0.16981132075471697,60.0
472,0.07766990291262135,0.05405405405405406,0.06374501992031872,148.0
473,0.732620320855615,0.7569060773480663,0.7445652173913043,181.0
474,0.2727272727272727,0.07627118644067797,0.11920529801324503,118.0
475,0.6402877697841727,0.5493827160493827,0.5913621262458473,162.0
476,0.325,0.24528301886792453,0.27956989247311825,106.0
477,0.32,0.0898876404494382,0.14035087719298245,178.0
478,0.16981132075471697,0.21686746987951808,0.19047619047619047,83.0
479,0.5824742268041238,0.6686390532544378,0.6225895316804408,169.0
480,0.7699115044247787,0.7933130699088146,0.781437125748503,329.0
481,0.6,0.0379746835443038,0.07142857142857144,79.0
482,0.6923076923076923,0.06382978723404255,0.11688311688311688,141.0
483,0.5725190839694656,0.6024096385542169,0.5870841487279843,249.0
484,0.17857142857142858,0.1590909090909091,0.16826923076923075,220.0
485,0.6914893617021277,0.38461538461538464,0.49429657794676807,169.0
486,0.2097902097902098,0.3468208092485549,0.261437908496732,173.0
487,0.4523809523809524,0.36893203883495146,0.40641711229946526,206.0
488,0.19480519480519481,0.1388888888888889,0.16216216216216217,216.0
489,0.3125,0.07042253521126761,0.11494252873563218,71.0
490,0.13953488372093023,0.05309734513274336,0.07692307692307693,113.0
491,0.0,0.0,0.0,69.0
492,0.027700831024930747,0.22058823529411764,0.04922067268252665,136.0
493,0.04918032786885246,0.2903225806451613,0.08411214953271028,155.0
494,0.3076923076923077,0.10126582278481013,0.1523809523809524,79.0
495,0.3888888888888889,0.047619047619047616,0.08484848484848484,147.0
496,0.463768115942029,0.25396825396825395,0.3282051282051282,126.0
497,0.2857142857142857,0.07692307692307693,0.12121212121212123,26.0
498,0.6923076923076923,0.6324324324324324,0.6610169491525424,185.0
499,1.0,0.022556390977443608,0.04411764705882353,133.0
500,0.75,0.06,0.1111111111111111,50.0
501,0.24615384615384617,0.11940298507462686,0.16080402010050251,134.0
502,0.4372093023255814,0.4351851851851852,0.43619489559164737,216.0
503,0.22093023255813954,0.08520179372197309,0.12297734627831716,223.0
504,0.0,0.0,0.0,92.0
505,0.2079207920792079,0.19811320754716982,0.2028985507246377,106.0
506,0.5,0.01818181818181818,0.03508771929824561,55.0
507,0.5,0.050359712230215826,0.0915032679738562,139.0
508,0.05063291139240506,0.1523809523809524,0.07600950118764846,105.0
509,0.1352405721716515,0.6582278481012658,0.22437971952535057,158.0
510,0.6666666666666666,0.02,0.038834951456310676,100.0
511,0.4375,0.07368421052631578,0.12612612612612611,95.0
512,0.7589743589743589,0.6757990867579908,0.714975845410628,219.0
513,0.1315240083507307,0.3795180722891566,0.19534883720930232,166.0
514,0.47413793103448276,0.25462962962962965,0.3313253012048193,216.0
515,0.15873015873015872,0.19607843137254902,0.1754385964912281,102.0
516,0.2624113475177305,0.6666666666666666,0.37659033078880405,111.0
517,0.7058823529411765,0.08333333333333333,0.14906832298136644,144.0
518,0.25757575757575757,0.3893129770992366,0.3100303951367781,262.0
519,0.23184357541899442,0.5724137931034483,0.33001988071570576,145.0
520,0.3181818181818182,0.04794520547945205,0.08333333333333331,146.0
521,0.6564102564102564,0.4794007490636704,0.5541125541125541,267.0
522,0.3246753246753247,0.487012987012987,0.38961038961038963,154.0
523,0.75,0.18,0.2903225806451613,150.0
524,0.7279411764705882,0.41596638655462187,0.5294117647058824,238.0
525,0.22727272727272727,0.24663677130044842,0.23655913978494625,223.0
526,0.12365591397849462,0.08098591549295775,0.09787234042553192,284.0
527,0.5957446808510638,0.28717948717948716,0.38754325259515565,195.0
528,0.39473684210526316,0.12605042016806722,0.1910828025477707,119.0
529,0.4050632911392405,0.21052631578947367,0.27705627705627706,152.0
530,0.36363636363636365,0.056338028169014086,0.09756097560975611,71.0
531,0.37037037037037035,0.07692307692307693,0.12738853503184713,130.0
532,0.375,0.08823529411764706,0.14285714285714285,136.0
533,0.10455764075067024,0.325,0.15821501014198783,120.0
534,0.2857142857142857,0.14285714285714285,0.19047619047619047,14.0
535,0.15384615384615385,0.09467455621301775,0.11721611721611722,169.0
536,0.30434782608695654,0.058333333333333334,0.09790209790209789,120.0
537,0.47619047619047616,0.05917159763313609,0.10526315789473684,169.0
538,0.42857142857142855,0.03225806451612903,0.06,93.0
539,0.49214659685863876,0.33098591549295775,0.3957894736842106,284.0
540,0.2037914691943128,0.3115942028985507,0.2464183381088825,138.0
541,0.1724137931034483,0.11627906976744186,0.1388888888888889,43.0
542,0.6111111111111112,0.07692307692307693,0.13664596273291926,143.0
543,0.3333333333333333,0.4117647058823529,0.36842105263157887,204.0
544,0.5,0.012345679012345678,0.024096385542168672,162.0
545,0.14912280701754385,0.13385826771653545,0.14107883817427389,127.0
546,0.26865671641791045,0.14516129032258066,0.1884816753926702,124.0
547,0.3333333333333333,0.009174311926605505,0.01785714285714286,109.0
548,0.3741935483870968,0.41134751773049644,0.39189189189189194,141.0
549,0.17543859649122806,0.09174311926605505,0.12048192771084339,109.0
550,0.4046242774566474,0.35175879396984927,0.3763440860215054,199.0
551,0.2077922077922078,0.13008130081300814,0.16000000000000003,123.0
552,1.0,0.0125,0.02469135802469136,80.0
553,0.12283737024221453,0.47651006711409394,0.1953232462173315,149.0
554,0.5263157894736842,0.06172839506172839,0.11049723756906078,162.0
555,0.38181818181818183,0.31343283582089554,0.34426229508196726,67.0
556,0.6190476190476191,0.2857142857142857,0.39097744360902253,182.0
557,0.5813953488372093,0.5524861878453039,0.56657223796034,181.0
558,0.35789473684210527,0.5528455284552846,0.43450479233226835,123.0
559,0.313953488372093,0.14594594594594595,0.19926199261992622,185.0
560,0.8333333333333334,0.06493506493506493,0.12048192771084336,77.0
561,0.42105263157894735,0.06349206349206349,0.1103448275862069,126.0
562,0.35751295336787564,0.5369649805447471,0.42923794712286156,257.0
563,0.38461538461538464,0.08241758241758242,0.13574660633484165,182.0
564,0.4117647058823529,0.07216494845360824,0.12280701754385964,97.0
565,0.18518518518518517,0.049019607843137254,0.07751937984496124,102.0
566,0.4523809523809524,0.3220338983050847,0.37623762376237624,118.0
567,0.3170731707317073,0.3291139240506329,0.3229813664596273,237.0
568,0.3953488372093023,0.07727272727272727,0.12927756653992395,220.0
569,0.275,0.12222222222222222,0.1692307692307692,90.0
570,0.16417910447761194,0.048458149779735685,0.07482993197278912,227.0
571,0.44166666666666665,0.38405797101449274,0.41085271317829464,138.0
572,0.35294117647058826,0.10434782608695652,0.16107382550335572,115.0
573,0.29336734693877553,0.5778894472361809,0.38917089678511,199.0
574,0.15384615384615385,0.1,0.12121212121212123,40.0
575,0.3333333333333333,0.023076923076923078,0.04316546762589929,130.0
576,0.16981132075471697,0.2608695652173913,0.20571428571428568,69.0
577,0.25333333333333335,0.3220338983050847,0.2835820895522388,59.0
578,0.42857142857142855,0.14201183431952663,0.21333333333333335,169.0
579,0.7681159420289855,0.6523076923076923,0.7054908485856904,325.0
580,0.5,0.015873015873015872,0.03076923076923077,63.0
581,0.4444444444444444,0.04938271604938271,0.08888888888888889,162.0
582,0.265625,0.15668202764976957,0.1971014492753623,217.0
583,0.46808510638297873,0.25,0.32592592592592595,176.0
584,0.12857142857142856,0.13636363636363635,0.13235294117647056,66.0
585,1.0,0.07777777777777778,0.1443298969072165,90.0
586,0.4444444444444444,0.05405405405405406,0.0963855421686747,148.0
587,0.5515463917525774,0.6407185628742516,0.592797783933518,167.0
588,0.375,0.01948051948051948,0.037037037037037035,154.0
589,0.24719101123595505,0.08088235294117647,0.1218836565096953,272.0
590,0.4666666666666667,0.05343511450381679,0.09589041095890412,131.0
591,0.44642857142857145,0.15432098765432098,0.22935779816513766,162.0
592,0.1271186440677966,0.1271186440677966,0.1271186440677966,118.0
593,0.0,0.0,0.0,35.0
594,0.2875,0.14838709677419354,0.19574468085106383,155.0
595,0.2962962962962963,0.07407407407407407,0.11851851851851852,108.0
596,0.0,0.0,0.0,169.0
597,0.3333333333333333,0.043478260869565216,0.07692307692307691,69.0
598,0.75,0.03715170278637771,0.07079646017699115,323.0
599,0.391304347826087,0.10588235294117647,0.16666666666666666,85.0
600,0.12709832134292565,0.24311926605504589,0.16692913385826771,218.0
601,0.2111801242236025,0.20359281437125748,0.2073170731707317,167.0
602,0.2987012987012987,0.4791666666666667,0.368,48.0
603,0.30303030303030304,0.2857142857142857,0.2941176470588235,105.0
604,0.2962962962962963,0.11940298507462686,0.1702127659574468,134.0
605,0.2647058823529412,0.12,0.16513761467889906,75.0
606,0.09722222222222222,0.09859154929577464,0.0979020979020979,71.0
607,0.36363636363636365,0.032520325203252036,0.05970149253731344,246.0
608,0.21875,0.3146067415730337,0.25806451612903225,89.0
609,0.4345991561181435,0.4703196347031963,0.45175438596491224,219.0
610,0.5046728971962616,0.3176470588235294,0.38989169675090246,170.0
611,0.24489795918367346,0.11764705882352941,0.15894039735099338,102.0
612,0.3125,0.14792899408284024,0.20080321285140562,169.0
613,0.5983606557377049,0.6431718061674009,0.6199575371549894,227.0
614,0.10185185185185185,0.07586206896551724,0.08695652173913043,145.0
615,0.48,0.05825242718446602,0.1038961038961039,206.0
616,0.41935483870967744,0.14444444444444443,0.21487603305785122,90.0
617,0.5,0.03571428571428571,0.06666666666666667,56.0
618,0.04830917874396135,0.17857142857142858,0.07604562737642585,56.0
619,0.24242424242424243,0.06153846153846154,0.09815950920245399,130.0
620,0.3379501385041551,0.40131578947368424,0.3669172932330827,304.0
621,0.35714285714285715,0.10309278350515463,0.16,97.0
622,0.42857142857142855,0.04838709677419355,0.08695652173913042,62.0
623,0.3939393939393939,0.19696969696969696,0.26262626262626265,132.0
624,0.5625,0.05325443786982249,0.09729729729729729,169.0
625,0.189873417721519,0.16574585635359115,0.17699115044247787,181.0
626,0.4166666666666667,0.026737967914438502,0.05025125628140703,187.0
627,0.28703703703703703,0.2627118644067797,0.27433628318584075,118.0
628,0.16666666666666666,0.07142857142857142,0.1,14.0
629,0.37777777777777777,0.18888888888888888,0.2518518518518518,90.0
630,0.42857142857142855,0.05142857142857143,0.09183673469387754,175.0
631,0.8,0.03333333333333333,0.064,120.0
632,0.2222222222222222,0.13114754098360656,0.16494845360824742,61.0
633,0.5241379310344828,0.5277777777777778,0.5259515570934257,144.0
634,0.35294117647058826,0.0375,0.06779661016949153,160.0
635,0.3696969696969697,0.3652694610778443,0.36746987951807225,167.0
636,0.19883040935672514,0.1708542713567839,0.1837837837837838,199.0
637,0.36363636363636365,0.09090909090909091,0.14545454545454545,132.0
638,0.32432432432432434,0.1188118811881188,0.17391304347826086,101.0
639,0.25,0.14720812182741116,0.1853035143769968,197.0
640,0.3617021276595745,0.07391304347826087,0.12274368231046931,230.0
641,0.3875,0.22627737226277372,0.2857142857142857,137.0
642,0.17647058823529413,0.030303030303030304,0.05172413793103448,99.0
643,0.5405405405405406,0.09523809523809523,0.16194331983805665,210.0
644,0.2903225806451613,0.13432835820895522,0.1836734693877551,67.0
645,0.3235294117647059,0.07913669064748201,0.12716763005780346,139.0
646,0.35714285714285715,0.1048951048951049,0.16216216216216217,143.0
647,0.4296577946768061,0.5678391959798995,0.4891774891774892,199.0
648,0.5566037735849056,0.3105263157894737,0.39864864864864863,190.0
649,0.15625,0.10638297872340426,0.12658227848101267,94.0
650,0.19148936170212766,0.16666666666666666,0.17821782178217818,108.0
651,0.4576271186440678,0.6605504587155964,0.5406758448060075,327.0
652,0.15384615384615385,0.05555555555555555,0.0816326530612245,108.0
653,0.6,0.045,0.08372093023255814,200.0
654,0.32653061224489793,0.32,0.3232323232323232,150.0
655,0.1076388888888889,0.21678321678321677,0.14385150812064965,143.0
656,0.3333333333333333,0.02030456852791878,0.03827751196172249,197.0
657,0.4024390243902439,0.36666666666666664,0.38372093023255816,180.0
658,0.1724137931034483,0.16339869281045752,0.16778523489932887,153.0
659,0.4752475247524752,0.5748502994011976,0.5203252032520324,167.0
660,0.6395348837209303,0.3179190751445087,0.42471042471042475,173.0
661,0.22727272727272727,0.04830917874396135,0.0796812749003984,207.0
662,0.45,0.05844155844155844,0.10344827586206895,154.0
663,0.3548387096774194,0.043137254901960784,0.07692307692307691,255.0
664,0.3251231527093596,0.3728813559322034,0.3473684210526316,177.0
665,0.75,0.02158273381294964,0.04195804195804196,139.0
666,0.1978021978021978,0.15859030837004406,0.17603911980440098,227.0
667,0.45454545454545453,0.10526315789473684,0.17094017094017094,95.0
668,0.2857142857142857,0.08376963350785341,0.12955465587044535,191.0
669,0.5384615384615384,0.0707070707070707,0.125,99.0
670,0.3333333333333333,0.12149532710280374,0.1780821917808219,107.0
671,0.35,0.3835616438356164,0.3660130718954248,146.0
672,0.2150170648464164,0.3620689655172414,0.2698072805139186,174.0
673,0.41904761904761906,0.5057471264367817,0.4583333333333333,261.0
674,0.41139240506329117,0.42483660130718953,0.4180064308681672,153.0
675,0.4,0.023809523809523808,0.0449438202247191,168.0
676,0.490625,0.596958174904943,0.5385934819897084,263.0
677,0.4,0.12949640287769784,0.19565217391304351,139.0
678,0.2,0.010101010101010102,0.019230769230769232,99.0
679,0.4338235294117647,0.36875,0.39864864864864863,160.0
680,0.4117647058823529,0.07692307692307693,0.12962962962962962,91.0
681,0.4,0.014925373134328358,0.028776978417266185,134.0
682,0.5537974683544303,0.6505576208178439,0.5982905982905983,269.0
683,0.06857142857142857,0.24,0.10666666666666667,100.0
684,0.5581395348837209,0.08921933085501858,0.15384615384615385,269.0
685,0.18233618233618235,0.4507042253521127,0.25963488843813387,142.0
686,0.6086956521739131,0.08187134502923976,0.14432989690721648,171.0
687,0.0,0.0,0.0,81.0
688,0.5375722543352601,0.6326530612244898,0.58125,294.0
689,0.5,0.016666666666666666,0.03225806451612903,60.0
690,0.3,0.04128440366972477,0.07258064516129033,218.0
691,0.3333333333333333,0.028985507246376812,0.05333333333333333,69.0
692,0.3181818181818182,0.04046242774566474,0.0717948717948718,173.0
693,0.3125,0.19607843137254902,0.24096385542168675,102.0
694,0.4338235294117647,0.29797979797979796,0.35329341317365265,198.0
695,0.18072289156626506,0.06550218340611354,0.09615384615384615,229.0
696,0.25,0.1044776119402985,0.1473684210526316,67.0
697,0.3125,0.09090909090909091,0.14084507042253522,55.0
698,0.14285714285714285,0.043478260869565216,0.06666666666666667,23.0
699,0.5,0.02040816326530612,0.039215686274509796,98.0
700,0.6153846153846154,0.04020100502512563,0.07547169811320756,199.0
701,0.25,0.015873015873015872,0.029850746268656716,126.0
702,0.40816326530612246,0.12903225806451613,0.19607843137254902,155.0
703,0.10263929618768329,0.3125,0.15452538631346577,224.0
704,0.14444444444444443,0.06403940886699508,0.08873720136518772,203.0
705,0.14285714285714285,0.1568627450980392,0.14953271028037382,153.0
706,0.2903225806451613,0.13533834586466165,0.1846153846153846,133.0
707,0.1619718309859155,0.1513157894736842,0.1564625850340136,152.0
708,0.35294117647058826,0.06315789473684211,0.10714285714285714,190.0
709,0.5323529411764706,0.7298387096774194,0.6156462585034014,248.0
710,0.15789473684210525,0.04225352112676056,0.06666666666666667,71.0
711,0.0,0.0,0.0,65.0
712,0.4489795918367347,0.4370860927152318,0.44295302013422816,151.0
713,0.38461538461538464,0.023148148148148147,0.043668122270742356,216.0
714,0.25,0.038461538461538464,0.06666666666666668,52.0
715,0.3819444444444444,0.36666666666666664,0.37414965986394555,150.0
716,0.6086956521739131,0.5185185185185185,0.5599999999999999,135.0
717,0.6470588235294118,0.10891089108910891,0.1864406779661017,101.0
718,0.11290322580645161,0.19021739130434784,0.1417004048582996,184.0
719,0.09,0.05389221556886228,0.06741573033707865,167.0
720,0.625,0.05263157894736842,0.0970873786407767,95.0
721,0.35294117647058826,0.047244094488188976,0.08333333333333333,127.0
722,0.4068965517241379,0.2532188841201717,0.3121693121693122,233.0
723,0.47058823529411764,0.1893491124260355,0.270042194092827,169.0
724,0.41262135922330095,0.3881278538812785,0.39999999999999997,219.0
725,0.3829787234042553,0.1016949152542373,0.16071428571428573,177.0
726,0.11764705882352941,0.06153846153846154,0.08080808080808081,130.0
727,0.52,0.19696969696969696,0.28571428571428564,132.0
728,0.255,0.26153846153846155,0.2582278481012658,195.0
729,0.5641025641025641,0.43478260869565216,0.4910714285714286,253.0
730,0.49411764705882355,0.6116504854368932,0.5466377440347071,206.0
731,0.43,0.1853448275862069,0.25903614457831325,232.0
732,0.04974271012006861,0.18125,0.07806191117092866,160.0
733,0.5384615384615384,0.03349282296650718,0.06306306306306307,209.0
734,0.21428571428571427,0.03,0.05263157894736842,100.0
735,0.15267175572519084,0.18181818181818182,0.16597510373443985,220.0
736,0.38095238095238093,0.047058823529411764,0.08376963350785341,170.0
737,0.52,0.10833333333333334,0.1793103448275862,120.0
738,0.4375,0.0625,0.109375,112.0
739,0.5671641791044776,0.5327102803738317,0.5493975903614458,214.0
740,0.06976744186046512,0.3620689655172414,0.116991643454039,116.0
741,0.710691823899371,0.4977973568281938,0.5854922279792746,227.0
742,0.5306122448979592,0.41106719367588934,0.4632516703786192,253.0
743,0.24912891986062718,0.6033755274261603,0.3526510480887793,237.0
744,0.6222222222222222,0.3660130718954248,0.46090534979423864,153.0
745,0.5,0.027624309392265192,0.05235602094240837,181.0
746,0.18840579710144928,0.36792452830188677,0.24920127795527158,106.0
747,0.1568627450980392,0.20100502512562815,0.1762114537444934,199.0
748,0.4444444444444444,0.28346456692913385,0.3461538461538462,127.0
749,0.4722222222222222,0.056105610561056105,0.10029498525073745,303.0
750,0.5486111111111112,0.43646408839779005,0.48615384615384616,181.0
751,0.44,0.09649122807017543,0.15827338129496402,114.0
752,0.2222222222222222,0.08108108108108109,0.11881188118811882,74.0
753,0.2533783783783784,0.41899441340782123,0.3157894736842105,179.0
754,0.40860215053763443,0.25333333333333335,0.31275720164609055,150.0
755,0.24242424242424243,0.03162055335968379,0.055944055944055944,253.0
756,0.21428571428571427,0.057692307692307696,0.09090909090909091,52.0
757,0.4444444444444444,0.05555555555555555,0.09876543209876543,144.0
758,0.5283018867924528,0.43243243243243246,0.475583864118896,259.0
759,0.3684210526315789,0.06542056074766354,0.11111111111111109,107.0
760,0.0,0.0,0.0,115.0
761,0.6,0.047244094488188976,0.08759124087591241,127.0
762,0.6721311475409836,0.30597014925373134,0.4205128205128205,134.0
763,0.2727272727272727,0.026785714285714284,0.048780487804878044,112.0
764,0.39759036144578314,0.28820960698689957,0.3341772151898734,229.0
765,0.42857142857142855,0.1282051282051282,0.19736842105263155,234.0
766,0.26666666666666666,0.0594059405940594,0.09716599190283401,202.0
767,0.7962962962962963,0.46236559139784944,0.5850340136054422,93.0
768,0.25263157894736843,0.2807017543859649,0.26592797783933514,171.0
769,0.5,0.028846153846153848,0.05454545454545455,104.0
770,0.21153846153846154,0.09565217391304348,0.13173652694610777,115.0
771,0.6071428571428571,0.24401913875598086,0.34812286689419797,209.0
772,0.625,0.056179775280898875,0.10309278350515465,178.0
773,0.4125,0.11262798634812286,0.17694369973190346,293.0
774,0.5774647887323944,0.7765151515151515,0.6623586429725363,264.0
775,0.15,0.061224489795918366,0.08695652173913043,49.0
776,0.2647058823529412,0.10843373493975904,0.15384615384615383,83.0
777,0.4666666666666667,0.15555555555555556,0.23333333333333334,45.0
778,0.8271604938271605,0.37222222222222223,0.5134099616858238,180.0
779,0.32558139534883723,0.1076923076923077,0.16184971098265896,130.0
780,1.0,0.016129032258064516,0.031746031746031744,124.0
781,0.35294117647058826,0.11214953271028037,0.1702127659574468,107.0
782,0.11940298507462686,0.27906976744186046,0.16724738675958187,86.0
783,0.34375,0.18032786885245902,0.23655913978494625,122.0
784,0.20588235294117646,0.12280701754385964,0.15384615384615385,57.0
785,0.6,0.2222222222222222,0.32432432432432434,216.0
786,0.3333333333333333,0.15384615384615385,0.21052631578947367,78.0
787,0.3508771929824561,0.08196721311475409,0.13289036544850497,244.0
788,0.21978021978021978,0.17857142857142858,0.19704433497536944,112.0
789,0.8,0.025157232704402517,0.04878048780487805,159.0
790,0.4166666666666667,0.13157894736842105,0.19999999999999998,114.0
791,1.0,0.010416666666666666,0.020618556701030924,192.0
792,0.5,0.006134969325153374,0.012121212121212123,163.0
793,0.32142857142857145,0.072,0.1176470588235294,125.0
794,0.448,0.3333333333333333,0.3822525597269624,168.0
795,0.5,0.014925373134328358,0.02898550724637681,67.0
796,0.527027027027027,0.6062176165803109,0.5638554216867468,193.0
797,0.8,0.02072538860103627,0.04040404040404041,193.0
798,0.6907216494845361,0.4527027027027027,0.5469387755102041,148.0
799,0.4375,0.05303030303030303,0.0945945945945946,132.0
800,0.27586206896551724,0.3096774193548387,0.2917933130699088,155.0
801,0.5333333333333333,0.057971014492753624,0.1045751633986928,138.0
802,0.6060606060606061,0.10695187165775401,0.18181818181818182,187.0
803,0.6814814814814815,0.3607843137254902,0.4717948717948718,255.0
804,0.4,0.058823529411764705,0.10256410256410256,34.0
805,0.2545454545454545,0.23728813559322035,0.24561403508771928,118.0
806,0.6296296296296297,0.08854166666666667,0.15525114155251143,192.0
807,0.375,0.23076923076923078,0.2857142857142857,78.0
808,0.1368421052631579,0.22033898305084745,0.16883116883116883,118.0
809,0.7559808612440191,0.6448979591836734,0.6960352422907489,245.0
810,0.6153846153846154,0.17777777777777778,0.27586206896551724,45.0
811,0.5372340425531915,0.4122448979591837,0.46651270207852197,245.0
812,0.5,0.3948497854077253,0.4412470023980815,233.0
813,0.30303030303030304,0.15625,0.20618556701030927,64.0
814,0.46368715083798884,0.33739837398373984,0.3905882352941177,246.0
815,0.5,0.038461538461538464,0.07142857142857144,104.0
816,0.0,0.0,0.0,99.0
817,0.22712933753943218,0.3333333333333333,0.2701688555347092,216.0
818,0.8198757763975155,0.6633165829145728,0.7333333333333333,199.0
819,0.2631578947368421,0.03816793893129771,0.06666666666666667,131.0
820,0.36363636363636365,0.08888888888888889,0.14285714285714285,90.0
821,0.2,0.23076923076923078,0.21428571428571427,26.0
822,0.42857142857142855,0.0625,0.10909090909090909,96.0
823,0.5084745762711864,0.6338028169014085,0.5642633228840126,142.0
824,0.0,0.0,0.0,261.0
825,0.625,0.025,0.04807692307692307,200.0
826,0.48717948717948717,0.07509881422924901,0.13013698630136986,253.0
827,0.3157894736842105,0.0975609756097561,0.14906832298136646,123.0
828,0.35294117647058826,0.07792207792207792,0.1276595744680851,154.0
829,0.6,0.38613861386138615,0.4698795180722891,202.0
830,0.23076923076923078,0.0410958904109589,0.06976744186046512,146.0
831,0.1,0.008695652173913044,0.016,115.0
832,0.23684210526315788,0.0967741935483871,0.13740458015267173,93.0
833,0.32142857142857145,0.2571428571428571,0.2857142857142857,35.0
834,0.5151515151515151,0.1691542288557214,0.2546816479400749,201.0
835,0.022727272727272728,0.03296703296703297,0.026905829596412554,91.0
836,0.3333333333333333,0.04838709677419355,0.08450704225352113,62.0
837,0.26506024096385544,0.21568627450980393,0.23783783783783785,102.0
838,0.3333333333333333,0.029411764705882353,0.05405405405405406,102.0
839,0.25,0.015625,0.029411764705882353,64.0
840,0.48,0.6363636363636364,0.5472312703583062,132.0
841,0.5981308411214953,0.4129032258064516,0.4885496183206106,155.0
842,0.5369127516778524,0.4371584699453552,0.4819277108433735,183.0
843,0.5714285714285714,0.042105263157894736,0.0784313725490196,95.0
844,0.30612244897959184,0.47038327526132406,0.3708791208791209,287.0
845,0.3142857142857143,0.12643678160919541,0.18032786885245902,87.0
846,0.32727272727272727,0.09230769230769231,0.144,195.0
847,0.3333333333333333,0.06666666666666667,0.1111111111111111,90.0
848,0.08888888888888889,0.039603960396039604,0.05479452054794521,101.0
849,0.5625,0.07964601769911504,0.13953488372093023,113.0
850,0.2097902097902098,0.22058823529411764,0.2150537634408602,136.0
851,0.4095744680851064,0.32489451476793246,0.3623529411764706,237.0
852,0.3219178082191781,0.40869565217391307,0.3601532567049809,115.0
853,0.38095238095238093,0.448,0.411764705882353,125.0
854,0.4461538461538462,0.5253623188405797,0.48252911813643923,276.0
855,0.21052631578947367,0.24427480916030533,0.22614840989399296,131.0
856,0.3216374269005848,0.25462962962962965,0.28423772609819126,216.0
857,0.12574850299401197,0.1024390243902439,0.11290322580645161,205.0
858,0.48905109489051096,0.24187725631768953,0.32367149758454106,277.0
859,0.30739299610894943,0.5563380281690141,0.39598997493734334,142.0
860,0.7857142857142857,0.1111111111111111,0.19469026548672566,99.0
861,0.24561403508771928,0.14736842105263157,0.18421052631578944,95.0
862,0.6875,0.08029197080291971,0.14379084967320263,137.0
863,0.3,0.09448818897637795,0.1437125748502994,127.0
864,0.3894736842105263,0.12982456140350876,0.19473684210526315,285.0
865,0.345679012345679,0.2204724409448819,0.2692307692307692,127.0
866,0.19444444444444445,0.17796610169491525,0.18584070796460178,118.0
867,0.0603448275862069,0.12727272727272726,0.08187134502923976,55.0
868,0.4482758620689655,0.13829787234042554,0.2113821138211382,188.0
869,0.204,0.2897727272727273,0.23943661971830987,176.0
870,0.2608695652173913,0.4945054945054945,0.34155597722960146,182.0
871,0.3448275862068966,0.11627906976744186,0.17391304347826086,86.0
872,0.4789915966386555,0.36774193548387096,0.41605839416058393,155.0
873,0.1457286432160804,0.2577777777777778,0.18619582664526485,225.0
874,0.6346153846153846,0.5176470588235295,0.5701943844492441,255.0
875,0.41379310344827586,0.10344827586206896,0.16551724137931034,116.0
876,0.42857142857142855,0.016574585635359115,0.031914893617021274,181.0
877,0.7345971563981043,0.6300813008130082,0.6783369803063457,246.0
878,0.2777777777777778,0.07462686567164178,0.11764705882352941,67.0
879,0.41304347826086957,0.1623931623931624,0.2331288343558282,117.0
880,0.375,0.04054054054054054,0.07317073170731707,74.0
881,0.25461254612546125,0.5111111111111111,0.3399014778325123,270.0
882,0.2457627118644068,0.2,0.22053231939163498,145.0
883,0.4,0.08383233532934131,0.1386138613861386,167.0
884,0.5975609756097561,0.5185185185185185,0.5552407932011331,189.0
885,0.46204620462046203,0.498220640569395,0.4794520547945205,281.0
886,0.3228346456692913,0.3867924528301887,0.351931330472103,106.0
887,0.5238095238095238,0.12716763005780346,0.20465116279069767,173.0
888,0.22317596566523606,0.46846846846846846,0.3023255813953489,111.0
889,0.25,0.10526315789473684,0.14814814814814814,95.0
890,0.4666666666666667,0.25925925925925924,0.33333333333333337,189.0
891,0.5,0.016666666666666666,0.03225806451612903,60.0
892,0.05258467023172905,0.41843971631205673,0.0934283452098179,141.0
893,0.6095890410958904,0.4517766497461929,0.5189504373177842,197.0
